PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26040288","Single-cell polyadenylation site mapping reveals 3' isoform choice variability","Velten L, Anders S, Pekowska A, Järvelin AI, Huber W, Pelechano V, Steinmetz LM.","Mol Syst Biol. 2015 Jun 3;11(6):812. doi: 10.15252/msb.20156198.","Velten L","Mol Syst Biol","2015","2015/06/05","PMC4501847","","10.15252/msb.20156198"
"26039874","Extracellular Matrix can Recover the Downregulation of Adhesion Molecules after Cell Detachment and Enhance Endothelial Cell Engraftment","He N, Xu Y, Du W, Qi X, Liang L, Wang Y, Feng G, Fan Y, Han Z, Kong D, Cheng Z, Wu JC, He Z, Li Z.","Sci Rep. 2015 Jun 3;5:10902. doi: 10.1038/srep10902.","He N","Sci Rep","2015","2015/06/04","PMC4454140","","10.1038/srep10902"
"26039795","Extraction of pore-morphology and capillary pressure curves of porous media from synchrotron-based tomography data","Yang F, Hingerl FF, Xiao X, Liu Y, Wu Z, Benson SM, Toney MF.","Sci Rep. 2015 Jun 3;5:10635. doi: 10.1038/srep10635.","Yang F","Sci Rep","2015","2015/06/04","PMC4454139","","10.1038/srep10635"
"26039687","Six Month In Situ High-Resolution Carbonate Chemistry and Temperature Study on a Coral Reef Flat Reveals Asynchronous pH and Temperature Anomalies","Kline DI, Teneva L, Hauri C, Schneider K, Miard T, Chai A, Marker M, Dunbar R, Caldeira K, Lazar B, Rivlin T, Mitchell BG, Dove S, Hoegh-Guldberg O.","PLoS One. 2015 Jun 3;10(6):e0127648. doi: 10.1371/journal.pone.0127648. eCollection 2015.","Kline DI","PLoS One","2015","2015/06/04","PMC4454517","","10.1371/journal.pone.0127648"
"26039165","Underestimated sensitivity of mammalian cochlear hair cells due to splay between stereociliary columns","Nam JH, Peng AW, Ricci AJ.","Biophys J. 2015 Jun 2;108(11):2633-47. doi: 10.1016/j.bpj.2015.04.028.","Nam JH","Biophys J","2015","2015/06/04","PMC4457497","","10.1016/j.bpj.2015.04.028"
"26039065","Temporal expression profiling identifies pathways mediating effect of causal variant on phenotype","Gupta S, Radhakrishnan A, Raharja-Liu P, Lin G, Steinmetz LM, Gagneur J, Sinha H.","PLoS Genet. 2015 Jun 3;11(6):e1005195. doi: 10.1371/journal.pgen.1005195. eCollection 2015 Jun.","Gupta S","PLoS Genet","2015","2015/06/04","PMC4454590","","10.1371/journal.pgen.1005195"
"26038724","Rapid cessation of acute diarrhea using a novel solution of bioactive polyphenols: a randomized trial in Nicaraguan children","Dover A, Patel N, Park KT.","PeerJ. 2015 May 21;3:e969. doi: 10.7717/peerj.969. eCollection 2015.","Dover A","PeerJ","2015","2015/06/04","PMC4451028","","10.7717/peerj.969"
"26038357","Perinatal risk factors for premature ischaemic heart disease in a Swedish national cohort","Zöller B, Sundquist J, Sundquist K, Crump C.","BMJ Open. 2015 Jun 2;5(6):e007308. doi: 10.1136/bmjopen-2014-007308.","Zöller B","BMJ Open","2015","2015/06/04","PMC4458615","","10.1136/bmjopen-2014-007308"
"26033257","Alternative splicing converts STIM2 from an activator to an inhibitor of store-operated calcium channels","Rana A, Yen M, Sadaghiani AM, Malmersjö S, Park CY, Dolmetsch RE, Lewis RS.","J Cell Biol. 2015 Jun 8;209(5):653-69. doi: 10.1083/jcb.201412060. Epub 2015 Jun 1.","Rana A","J Cell Biol","2015","2015/06/03","PMC4460148","","10.1083/jcb.201412060"
"26035862","Yeast as a system for modeling mitochondrial disease mechanisms and discovering therapies","Lasserre JP, Dautant A, Aiyar RS, Kucharczyk R, Glatigny A, Tribouillard-Tanvier D, Rytka J, Blondel M, Skoczen N, Reynier P, Pitayu L, Rötig A, Delahodde A, Steinmetz LM, Dujardin G, Procaccio V, di Rago JP.","Dis Model Mech. 2015 Jun;8(6):509-26. doi: 10.1242/dmm.020438.","Lasserre JP","Dis Model Mech","2015","2015/06/03","PMC4457039","","10.1242/dmm.020438"
"26035425","Consistent global structures of complex RNA states through multidimensional chemical mapping","Cheng CY, Chou FC, Kladwang W, Tian S, Cordero P, Das R.","Elife. 2015 Jun 2;4:e07600. doi: 10.7554/eLife.07600.","Cheng CY","Elife","2015","2015/06/03","PMC4495719","","10.7554/eLife.07600"
"26034761","Comparative effectiveness of induction therapy for human immunodeficiency virus-associated cryptococcal meningitis: a network meta-analysis","Campbell JI, Kanters S, Bennett JE, Thorlund K, Tsai AC, Mills EJ, Siedner MJ.","Open Forum Infect Dis. 2015 Feb 26;2(1):ofv010. doi: 10.1093/ofid/ofv010. eCollection 2015 Jan.","Campbell JI","Open Forum Infect Dis","2015","2015/06/03","PMC4438891","","10.1093/ofid/ofv010"
"26033869","A high-enrollment course-based undergraduate research experience improves student conceptions of scientific thinking and ability to interpret data","Brownell SE, Hekmat-Scafe DS, Singla V, Chandler Seawell P, Conklin Imam JF, Eddy SL, Stearns T, Cyert MS.","CBE Life Sci Educ. 2015 Summer;14(2):14:ar21. doi: 10.1187/cbe.14-05-0092. Epub 2015 Jun 1.","Brownell SE","CBE Life Sci Educ","2015","2015/06/03","PMC4477737","","10.1187/cbe.14-05-0092"
"26033801","Methotrexate, Doxorubicin, and Cisplatin (MAP) Plus Maintenance Pegylated Interferon Alfa-2b Versus MAP Alone in Patients With Resectable High-Grade Osteosarcoma and Good Histologic Response to Preoperative MAP: First Results of the EURAMOS-1 Good Response Randomized Controlled Trial","Bielack SS, Smeland S, Whelan JS, Marina N, Jovic G, Hook JM, Krailo MD, Gebhardt M, Pápai Z, Meyer J, Nadel H, Randall RL, Deffenbaugh C, Nagarajan R, Brennan B, Letson GD, Teot LA, Goorin A, Baumhoer D, Kager L, Werner M, Lau CC, Sundby Hall K, Gelderblom H, Meyers P, Gorlick R, Windhager R, Helmke K, Eriksson M, Hoogerbrugge PM, Schomberg P, Tunn PU, Kühne T, Jürgens H, van den Berg H, Böhling T, Picton S, Renard M, Reichardt P, Gerss J, Butterfass-Bahloul T, Morris C, Hogendoorn PC, Seddon B, Calaminus G, Michelagnoli M, Dhooge C, Sydes MR, Bernstein M; EURAMOS-1 investigators.","J Clin Oncol. 2015 Jul 10;33(20):2279-87. doi: 10.1200/JCO.2014.60.0734. Epub 2015 Jun 1.","Bielack SS","J Clin Oncol","2015","2015/06/03","PMC4486345","","10.1200/JCO.2014.60.0734"
"26032206","The impact of vitamin D3 supplementation on muscle function among HIV-infected children and young adults: a randomized controlled trial","Brown JC, Schall JI, Rutstein RM, Leonard MB, Zemel BS, Stallings VA.","J Musculoskelet Neuronal Interact. 2015 Jun;15(2):145-53.","Brown JC","J Musculoskelet Neuronal Interact","2015","2015/06/03","PMC4533987","NIHMS713921",""
"27774197","Early adopters of the magical thinking cap: a study on do-it-yourself (DIY) transcranial direct current stimulation (tDCS) user community","Jwa A.","J Law Biosci. 2015 Jun 2;2(2):292-335. doi: 10.1093/jlb/lsv017. eCollection 2015 Jul.","Jwa A","J Law Biosci","2015","2015/06/02","PMC5034380","","10.1093/jlb/lsv017"
"26030905","Proteins Related to the Type I Secretion System Are Associated with Secondary SecA_DEAD Domain Proteins in Some Species of Planctomycetes, Verrucomicrobia, Proteobacteria, Nitrospirae and Chlorobi","Kamneva OK, Poudel S, Ward NL.","PLoS One. 2015 Jun 1;10(6):e0129066. doi: 10.1371/journal.pone.0129066. eCollection 2015.","Kamneva OK","PLoS One","2015","2015/06/02","PMC4452313","","10.1371/journal.pone.0129066"
"26030874","Dynamic binding mode of a Synaptotagmin-1-SNARE complex in solution","Brewer KD, Bacaj T, Cavalli A, Camilloni C, Swarbrick JD, Liu J, Zhou A, Zhou P, Barlow N, Xu J, Seven AB, Prinslow EA, Voleti R, Häussinger D, Bonvin AM, Tomchick DR, Vendruscolo M, Graham B, Südhof TC, Rizo J.","Nat Struct Mol Biol. 2015 Jul;22(7):555-64. doi: 10.1038/nsmb.3035. Epub 2015 Jun 1.","Brewer KD","Nat Struct Mol Biol","2015","2015/06/02","PMC4496268","NIHMS685377","10.1038/nsmb.3035"
"26030848","Distinct circuit-dependent functions of presynaptic neurexin-3 at GABAergic and glutamatergic synapses","Aoto J, Földy C, Ilcus SM, Tabuchi K, Südhof TC.","Nat Neurosci. 2015 Jul;18(7):997-1007. doi: 10.1038/nn.4037. Epub 2015 Jun 1.","Aoto J","Nat Neurosci","2015","2015/06/02","PMC4482778","NIHMS688924","10.1038/nn.4037"
"26030846","Excitatory transmission at thalamo-striatal synapses mediates susceptibility to social stress","Christoffel DJ, Golden SA, Walsh JJ, Guise KG, Heshmati M, Friedman AK, Dey A, Smith M, Rebusi N, Pfau M, Ables JL, Aleyasin H, Khibnik LA, Hodes GE, Ben-Dor GA, Deisseroth K, Shapiro ML, Malenka RC, Ibanez-Tallon I, Han MH, Russo SJ.","Nat Neurosci. 2015 Jul;18(7):962-4. doi: 10.1038/nn.4034. Epub 2015 Jun 1.","Christoffel DJ","Nat Neurosci","2015","2015/06/02","PMC4482771","NIHMS688125","10.1038/nn.4034"
"26030523","Human body epigenome maps reveal noncanonical DNA methylation variation","Schultz MD, He Y, Whitaker JW, Hariharan M, Mukamel EA, Leung D, Rajagopal N, Nery JR, Urich MA, Chen H, Lin S, Lin Y, Jung I, Schmitt AD, Selvaraj S, Ren B, Sejnowski TJ, Wang W, Ecker JR.","Nature. 2015 Jul 9;523(7559):212-6. doi: 10.1038/nature14465. Epub 2015 Jun 1.","Schultz MD","Nature","2015","2015/06/02","PMC4499021","NIHMS681054","10.1038/nature14465"
"26028277","Analysis of composition of microbiomes: a novel method for studying microbial composition","Mandal S, Van Treuren W, White RA, Eggesbø M, Knight R, Peddada SD.","Microb Ecol Health Dis. 2015 May 29;26:27663. doi: 10.3402/mehd.v26.27663. eCollection 2015.","Mandal S","Microb Ecol Health Dis","2015","2015/06/02","PMC4450248","","10.3402/mehd.v26.27663"
"27980972","Shape-Controlled, Self-Wrapped Carbon Nanotube 3D Electronics","Wang H, Wang Y, Tee BC, Kim K, Lopez J, Cai W, Bao Z.","Adv Sci (Weinh). 2015 Jun 1;2(9):1500103. doi: 10.1002/advs.201500103. eCollection 2015 Sep.","Wang H","Adv Sci (Weinh)","2015","2016/12/17","PMC5115380","","10.1002/advs.201500103"
"27642229","Global patterns and controls of soil organic carbon dynamics as simulated by multiple terrestrial biosphere models: Current status and future directions","Tian H, Lu C, Yang J, Banger K, Huntzinger DN, Schwalm CR, Michalak AM, Cook R, Ciais P, Hayes D, Huang M, Ito A, Jain AK, Lei H, Mao J, Pan S, Post WM, Peng S, Poulter B, Ren W, Ricciuto D, Schaefer K, Shi X, Tao B, Wang W, Wei Y, Yang Q, Zhang B, Zeng N.","Global Biogeochem Cycles. 2015 Jun;29(6):775-792. doi: 10.1002/2014GB005021. Epub 2015 Jun 5.","Tian H","Global Biogeochem Cycles","2015","2016/09/20","PMC5008182","","10.1002/2014GB005021"
"26025631","The miR-200 family differentially regulates sensitivity to paclitaxel and carboplatin in human ovarian carcinoma OVCAR-3 and MES-OV cells","Brozovic A, Duran GE, Wang YC, Francisco EB, Sikic BI.","Mol Oncol. 2015 Oct;9(8):1678-93. doi: 10.1016/j.molonc.2015.04.015. Epub 2015 May 16.","Brozovic A","Mol Oncol","2015","2015/05/31","PMC4788969","NIHMS692031","10.1016/j.molonc.2015.04.015"
"26024487","The mesh of civilizations in the global network of digital communication","State B, Park P, Weber I, Macy M.","PLoS One. 2015 May 29;10(5):e0122543. doi: 10.1371/journal.pone.0122543. eCollection 2015.","State B","PLoS One","2015","2015/05/30","PMC4449232","","10.1371/journal.pone.0122543"
"26022740","Discrimination of cell cycle phases in PCNA-immunolabeled cells","Schönenberger F, Deutzmann A, Ferrando-May E, Merhof D.","BMC Bioinformatics. 2015 May 29;16:180. doi: 10.1186/s12859-015-0618-9.","Schönenberger F","BMC Bioinformatics","2015","2015/05/30","PMC4448323","","10.1186/s12859-015-0618-9"
"26021485","Self-assembled three-dimensional and compressible interdigitated thin-film supercapacitors and batteries","Nyström G, Marais A, Karabulut E, Wågberg L, Cui Y, Hamedi MM.","Nat Commun. 2015 May 29;6:7259. doi: 10.1038/ncomms8259.","Nyström G","Nat Commun","2015","2015/05/30","PMC4458871","","10.1038/ncomms8259"
"29167731","Optimized purification strategies for the elimination of non-specific products in the isolation of GAD65-specific monoclonal autoantibodies","Jiang W, Macmillan H, Madec AM, Mellins ED.","F1000Res. 2015 May 29;4:135. doi: 10.12688/f1000research.6467.2. eCollection 2015.","Jiang W","F1000Res","2015","2017/11/28","PMC5680538","","10.12688/f1000research.6467.2"
"26020954","Immunological Basis for Rapid Progression of Diabetes in Older NOD Mouse Recipients Post BM-HSC Transplantation","Wang N, Rajasekaran N, Hou T, Macaubas C, Mellins ED.","PLoS One. 2015 May 28;10(5):e0128494. doi: 10.1371/journal.pone.0128494. eCollection 2015.","Wang N","PLoS One","2015","2015/05/29","PMC4447290","","10.1371/journal.pone.0128494"
"26020946","Coronary Artery Disease Associated Transcription Factor TCF21 Regulates Smooth Muscle Precursor Cells That Contribute to the Fibrous Cap","Nurnberg ST, Cheng K, Raiesdana A, Kundu R, Miller CL, Kim JB, Arora K, Carcamo-Oribe I, Xiong Y, Tellakula N, Nanda V, Murthy N, Boisvert WA, Hedin U, Perisic L, Aldi S, Maegdefessel L, Pjanic M, Owens GK, Tallquist MD, Quertermous T.","PLoS Genet. 2015 May 28;11(5):e1005155. doi: 10.1371/journal.pgen.1005155. eCollection 2015 May.","Nurnberg ST","PLoS Genet","2015","2015/05/29","PMC4447275","","10.1371/journal.pgen.1005155"
"26020813","Signature Patterns of MHC Diversity in Three Gombe Communities of Wild Chimpanzees Reflect Fitness in Reproduction and Immune Defense against SIVcpz","Wroblewski EE, Norman PJ, Guethlein LA, Rudicell RS, Ramirez MA, Li Y, Hahn BH, Pusey AE, Parham P.","PLoS Biol. 2015 May 28;13(5):e1002144. doi: 10.1371/journal.pbio.1002144. eCollection 2015 May.","Wroblewski EE","PLoS Biol","2015","2015/05/29","PMC4447270","","10.1371/journal.pbio.1002144"
"26020786","Summary of the DREAM8 Parameter Estimation Challenge: Toward Parameter Identification for Whole-Cell Models","Karr JR, Williams AH, Zucker JD, Raue A, Steiert B, Timmer J, Kreutz C; DREAM8 Parameter Estimation Challenge Consortium, Wilkinson S, Allgood BA, Bot BM, Hoff BR, Kellen MR, Covert MW, Stolovitzky GA, Meyer P.","PLoS Comput Biol. 2015 May 28;11(5):e1004096. doi: 10.1371/journal.pcbi.1004096. eCollection 2015 May.","Karr JR","PLoS Comput Biol","2015","2015/05/29","PMC4447414","","10.1371/journal.pcbi.1004096"
"26020624","Predicting cortical dark/bright asymmetries from natural image statistics and early visual transforms","Cooper EA, Norcia AM.","PLoS Comput Biol. 2015 May 28;11(5):e1004268. doi: 10.1371/journal.pcbi.1004268. eCollection 2015 May.","Cooper EA","PLoS Comput Biol","2015","2015/05/29","PMC4447361","","10.1371/journal.pcbi.1004268"
"26020271","Characterization of TCF21 Downstream Target Regions Identifies a Transcriptional Network Linking Multiple Independent Coronary Artery Disease Loci","Sazonova O, Zhao Y, Nürnberg S, Miller C, Pjanic M, Castano VG, Kim JB, Salfati EL, Kundaje AB, Bejerano G, Assimes T, Yang X, Quertermous T.","PLoS Genet. 2015 May 28;11(5):e1005202. doi: 10.1371/journal.pgen.1005202. eCollection 2015 May.","Sazonova O","PLoS Genet","2015","2015/05/29","PMC4447360","","10.1371/journal.pgen.1005202"
"26019997","GFVO: the Genomic Feature and Variation Ontology","Baran J, Durgahee BS, Eilbeck K, Antezana E, Hoehndorf R, Dumontier M.","PeerJ. 2015 May 5;3:e933. doi: 10.7717/peerj.933. eCollection 2015.","Baran J","PeerJ","2015","2015/05/29","PMC4435477","","10.7717/peerj.933"
"26018874","Pictionary-based fMRI paradigm to study the neural correlates of spontaneous improvisation and figural creativity","Saggar M, Quintin EM, Kienitz E, Bott NT, Sun Z, Hong WC, Chien YH, Liu N, Dougherty RF, Royalty A, Hawthorne G, Reiss AL.","Sci Rep. 2015 May 28;5:10894. doi: 10.1038/srep10894.","Saggar M","Sci Rep","2015","2015/05/29","PMC4446895","","10.1038/srep10894"
"26016857","Electroacupuncture remediates glial dysfunction and ameliorates neurodegeneration in the astrocytic α-synuclein mutant mouse model","Deng J, Lv E, Yang J, Gong X, Zhang W, Liang X, Wang J, Jia J, Wang X.","J Neuroinflammation. 2015 May 28;12:103. doi: 10.1186/s12974-015-0302-z.","Deng J","J Neuroinflammation","2015","2015/05/29","PMC4449593","","10.1186/s12974-015-0302-z"
"26016739","Exercise is More Effective at Altering Gut Microbial Composition and Producing Stable Changes in Lean Mass in Juvenile versus Adult Male F344 Rats","Mika A, Van Treuren W, González A, Herrera JJ, Knight R, Fleshner M.","PLoS One. 2015 May 27;10(5):e0125889. doi: 10.1371/journal.pone.0125889. eCollection 2015.","Mika A","PLoS One","2015","2015/05/29","PMC4446322","","10.1371/journal.pone.0125889"
"29114457","Investigating vision in schizophrenia through responses to humorous stimuli","Tschacher W, Genner R, Bryjová J, Schaller E, Samson AC.","Schizophr Res Cogn. 2015 May 27;2(2):84-88. doi: 10.1016/j.scog.2015.04.007. eCollection 2015 Jun.","Tschacher W","Schizophr Res Cogn","2015","2017/11/09","PMC5609641","","10.1016/j.scog.2015.04.007"
"26011537","Mitochondrial mutations in subjects with psychiatric disorders","Sequeira A, Rollins B, Magnan C, van Oven M, Baldi P, Myers RM, Barchas JD, Schatzberg AF, Watson SJ, Akil H, Bunney WE, Vawter MP.","PLoS One. 2015 May 26;10(5):e0127280. doi: 10.1371/journal.pone.0127280. eCollection 2015.","Sequeira A","PLoS One","2015","2015/05/27","PMC4444211","","10.1371/journal.pone.0127280"
"26010901","Lack of Associations of CHRNA5-A3-B4 Genetic Variants with Smoking Cessation Treatment Outcomes in Caucasian Smokers despite Associations with Baseline Smoking","Tyndale RF, Zhu AZ, George TP, Cinciripini P, Hawk LW Jr, Schnoll RA, Swan GE, Benowitz NL, Heitjan DF, Lerman C; PGRN-PNAT Research Group.","PLoS One. 2015 May 26;10(5):e0128109. doi: 10.1371/journal.pone.0128109. eCollection 2015.","Tyndale RF","PLoS One","2015","2015/05/27","PMC4444267","","10.1371/journal.pone.0128109"
"26010491","Chronic intermittent hypoxia is independently associated with reduced postoperative opioid consumption in bariatric patients suffering from sleep-disordered breathing","Turan A, You J, Egan C, Fu A, Khanna A, Eshraghi Y, Ghosh R, Bose S, Qavi S, Arora L, Sessler DI, Doufas AG.","PLoS One. 2015 May 26;10(5):e0127809. doi: 10.1371/journal.pone.0127809. eCollection 2015.","Turan A","PLoS One","2015","2015/05/27","PMC4444020","","10.1371/journal.pone.0127809"
"26010359","Development of an accelerometer-linked online intervention system to promote physical activity in adolescents","Guthrie N, Bradlyn A, Thompson SK, Yen S, Haritatos J, Dillon F, Cole SW.","PLoS One. 2015 May 26;10(5):e0128639. doi: 10.1371/journal.pone.0128639. eCollection 2015.","Guthrie N","PLoS One","2015","2015/05/27","PMC4444279","","10.1371/journal.pone.0128639"
"26010273","An overhang-based DNA block shuffling method for creating a customized random library","Fujishima K, Venter C, Wang K, Ferreira R, Rothschild LJ.","Sci Rep. 2015 May 26;5:9740. doi: 10.1038/srep09740.","Fujishima K","Sci Rep","2015","2015/05/27","PMC4443763","","10.1038/srep09740"
"26008709","Characterization of novel transcripts in pseudorabies virus","Tombácz D, Csabai Z, Oláh P, Havelda Z, Sharon D, Snyder M, Boldogkői Z.","Viruses. 2015 May 22;7(5):2727-44. doi: 10.3390/v7052727.","Tombácz D","Viruses","2015","2015/05/27","PMC4452928","","10.3390/v7052727"
"26006728","Unexpected edge conduction in mercury telluride quantum wells under broken time-reversal symmetry","Ma EY, Calvo MR, Wang J, Lian B, Mühlbauer M, Brüne C, Cui YT, Lai K, Kundhikanjana W, Yang Y, Baenninger M, König M, Ames C, Buhmann H, Leubner P, Molenkamp LW, Zhang SC, Goldhaber-Gordon D, Kelly MA, Shen ZX.","Nat Commun. 2015 May 26;6:7252. doi: 10.1038/ncomms8252.","Ma EY","Nat Commun","2015","2015/05/27","PMC4455136","","10.1038/ncomms8252"
"26005812","Dexterous robotic manipulation of alert adult Drosophila for high-content experimentation","Savall J, Ho ETW, Huang C, Maxey JR, Schnitzer MJ.","Nat Methods. 2015 Jul;12(7):657-660. doi: 10.1038/nmeth.3410. Epub 2015 May 25.","Savall J","Nat Methods","2015","2015/05/26","PMC4490062","NIHMS685375","10.1038/nmeth.3410"
"26005428","Juvenile zebra finches learn the underlying structural regularities of their fathers' song","Menyhart O, Kolodny O, Goldstein MH, DeVoogd TJ, Edelman S.","Front Psychol. 2015 May 8;6:571. doi: 10.3389/fpsyg.2015.00571. eCollection 2015.","Menyhart O","Front Psychol","2015","2015/05/26","PMC4424812","","10.3389/fpsyg.2015.00571"
"26005358","Safety and efficacy of US-approved viscosupplements for knee osteoarthritis: a systematic review and meta-analysis of randomized, saline-controlled trials","Strand V, McIntyre LF, Beach WR, Miller LE, Block JE.","J Pain Res. 2015 May 7;8:217-28. doi: 10.2147/JPR.S83076. eCollection 2015.","Strand V","J Pain Res","2015","2015/05/26","PMC4428363","","10.2147/JPR.S83076"
"26004630","Transcriptome Signature and Regulation in Human Somatic Cell Reprogramming","Tanaka Y, Hysolli E, Su J, Xiang Y, Kim KY, Zhong M, Li Y, Heydari K, Euskirchen G, Snyder MP, Pan X, Weissman SM, Park IH.","Stem Cell Reports. 2015 Jun 9;4(6):1125-39. doi: 10.1016/j.stemcr.2015.04.009. Epub 2015 May 21.","Tanaka Y","Stem Cell Reports","2015","2015/05/26","PMC4471828","","10.1016/j.stemcr.2015.04.009"
"26003789","Cost-effectiveness modelling in diagnostic imaging: a stepwise approach","Sailer AM, van Zwam WH, Wildberger JE, Grutters JP.","Eur Radiol. 2015 Dec;25(12):3629-37. doi: 10.1007/s00330-015-3770-8. Epub 2015 May 24.","Sailer AM","Eur Radiol","2015","2015/05/25","PMC4636534","","10.1007/s00330-015-3770-8"
"26003204","NetworkPainter: dynamic intracellular pathway animation in Cytobank","Karr JR, Guturu H, Chen EY, Blair SL, Irish JM, Kotecha N, Covert MW.","BMC Bioinformatics. 2015 May 25;16:172. doi: 10.1186/s12859-015-0602-4.","Karr JR","BMC Bioinformatics","2015","2015/05/25","PMC4491883","","10.1186/s12859-015-0602-4"
"26003168","Systemic attenuation of the TGF-β pathway by a single drug simultaneously rejuvenates hippocampal neurogenesis and myogenesis in the same old mammal","Yousef H, Conboy MJ, Morgenthaler A, Schlesinger C, Bugaj L, Paliwal P, Greer C, Conboy IM, Schaffer D.","Oncotarget. 2015 May 20;6(14):11959-78. doi: 10.18632/oncotarget.3851.","Yousef H","Oncotarget","2015","2015/05/25","PMC4494916","","10.18632/oncotarget.3851"
"26002700","Improving the detection of chronic migraine: Development and validation of Identify Chronic Migraine (ID-CM)","Lipton RB, Serrano D, Buse DC, Pavlovic JM, Blumenfeld AM, Dodick DW, Aurora SK, Becker WJ, Diener HC, Wang SJ, Vincent MB, Hindiyeh NA, Starling AJ, Gillard PJ, Varon SF, Reed ML.","Cephalalgia. 2016 Mar;36(3):203-15. doi: 10.1177/0333102415583982. Epub 2015 May 22.","Lipton RB","Cephalalgia","2016","2015/05/24","PMC4766965","","10.1177/0333102415583982"
"26000328","CD4 cell response to interval therapy with natalizumab","Berkovich R, Togasaki DM, Cen SY, Steinman L.","Ann Clin Transl Neurol. 2015 May;2(5):570-4. doi: 10.1002/acn3.190. Epub 2015 Mar 6.","Berkovich R","Ann Clin Transl Neurol","2015","2015/05/23","PMC4435710","","10.1002/acn3.190"
"26000056","A Two-Step Pretargeted Nanotherapy for CD20 Crosslinking May Achieve Superior Anti-Lymphoma Efficacy to Rituximab","Chu TW, Zhang R, Yang J, Chao MP, Shami PJ, Kopeček J.","Theranostics. 2015 Apr 26;5(8):834-46. doi: 10.7150/thno.12040. eCollection 2015.","Chu TW","Theranostics","2015","2015/05/23","PMC4440441","","10.7150/thno.12040"
"25999532","The missing link: studying the alternative TGF-β pathway provides a unifying theory for different components of diabetic nephropathy","Zheng X, Bhalla V.","Diabetes. 2015 Jun;64(6):1898-900. doi: 10.2337/db15-0184.","Zheng X","Diabetes","2015","2015/05/23","PMC4439567","","10.2337/db15-0184"
"25999345","Primerize: automated primer assembly for transcribing non-coding RNA domains","Tian S, Yesselman JD, Cordero P, Das R.","Nucleic Acids Res. 2015 Jul 1;43(W1):W522-6. doi: 10.1093/nar/gkv538. Epub 2015 May 20.","Tian S","Nucleic Acids Res","2015","2015/05/23","PMC4489279","","10.1093/nar/gkv538"
"25996915","Alternating Hemiplegia of Childhood: Retrospective Genetic Study and Genotype-Phenotype Correlations in 187 Subjects from the US AHCF Registry","Viollet L, Glusman G, Murphy KJ, Newcomb TM, Reyna SP, Sweney M, Nelson B, Andermann F, Andermann E, Acsadi G, Barbano RL, Brown C, Brunkow ME, Chugani HT, Cheyette SR, Collins A, DeBrosse SD, Galas D, Friedman J, Hood L, Huff C, Jorde LB, King MD, LaSalle B, Leventer RJ, Lewelt AJ, Massart MB, Mérida MR 2nd, Ptáček LJ, Roach JC, Rust RS, Renault F, Sanger TD, Sotero de Menezes MA, Tennyson R, Uldall P, Zhang Y, Zupanc M, Xin W, Silver K, Swoboda KJ.","PLoS One. 2015 May 21;10(5):e0127045. doi: 10.1371/journal.pone.0127045. eCollection 2015.","Viollet L","PLoS One","2015","2015/05/22","PMC4440742","","10.1371/journal.pone.0127045"
"25996914","Clustering and negative feedback by endocytosis in planar cell polarity signaling is modulated by ubiquitinylation of prickle","Cho B, Pierre-Louis G, Sagner A, Eaton S, Axelrod JD.","PLoS Genet. 2015 May 21;11(5):e1005259. doi: 10.1371/journal.pgen.1005259. eCollection 2015 May.","Cho B","PLoS Genet","2015","2015/05/22","PMC4440771","","10.1371/journal.pgen.1005259"
"25996878","Combination of circulating tumor cells with serum carcinoembryonic antigen enhances clinical prediction of non-small cell lung cancer","Chen X, Wang X, He H, Liu Z, Hu JF, Li W.","PLoS One. 2015 May 21;10(5):e0126276. doi: 10.1371/journal.pone.0126276. eCollection 2015.","Chen X","PLoS One","2015","2015/05/22","PMC4440620","","10.1371/journal.pone.0126276"
"25996826","Incidence of Medically-Attended Norovirus-Associated Acute Gastroenteritis in Four Veteran's Affairs Medical Center Populations in the United States, 2011-2012","Grytdal SP, Rimland D, Shirley SH, Rodriguez-Barradas MC, Goetz MB, Brown ST, Lucero-Obusan C, Holodniy M, Graber C, Parashar U, Vinjé J, Lopman B.","PLoS One. 2015 May 21;10(5):e0126733. doi: 10.1371/journal.pone.0126733. eCollection 2015.","Grytdal SP","PLoS One","2015","2015/05/22","PMC4440768","","10.1371/journal.pone.0126733"
"25996157","Parasitism in Children Aged Three Years and Under: Relationship between Infection and Growth in Rural Coastal Kenya","LaBeaud AD, Nayakwadi Singer M, McKibben M, Mungai P, Muchiri EM, McKibben E, Gildengorin G, Sutherland LJ, King CH, King CL, Malhotra I.","PLoS Negl Trop Dis. 2015 May 21;9(5):e0003721. doi: 10.1371/journal.pntd.0003721. eCollection 2015 May.","LaBeaud AD","PLoS Negl Trop Dis","2015","2015/05/22","PMC4440755","","10.1371/journal.pntd.0003721"
"25995832","The diagnosis of right heart thrombus by focused cardiac ultrasound in a critically ill patient in compensated shock","Jammal M, Milano P, Cardenas R, Mailhot T, Mandavia D, Perera P.","Crit Ultrasound J. 2015 May 13;7:6. doi: 10.1186/s13089-015-0023-7. eCollection 2015.","Jammal M","Crit Ultrasound J","2015","2015/05/22","PMC4437995","","10.1186/s13089-015-0023-7"
